,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
91723,220,202,14,291,247,28
91724,283,240,14,235,242,17
91725,290,46,12,312,354,17
91726,237,203,14,292,265,10
91727,186,347,12,220,207,10
91728,286,246,14,260,254,2
91729,305,126,14,259,170,24
91730,212,226,14,191,330,6
91731,314,376,14,50,55,10
91732,311,220,14,298,288,10
91733,342,372,14,215,179,17
91734,160,189,37,290,280,10
91735,295,315,14,335,326,8
91736,268,98,14,152,236,17
91737,229,201,14,254,148,24
91738,311,112,12,285,249,23
91739,232,111,14,342,224,42
91740,216,306,12,337,278,6
91741,363,298,12,268,231,10
91742,365,182,14,291,231,7
91743,239,211,14,265,198,30
91744,171,225,14,289,282,10
91745,284,247,14,266,229,7
91746,217,340,14,297,262,30
91747,200,124,12,291,119,23
91748,334,278,14,300,244,16
91749,306,228,14,276,228,7
91750,201,189,14,229,272,7
91751,243,307,14,181,245,7
91752,318,358,14,291,381,24
91753,301,334,14,160,240,6
91754,159,250,14,266,233,10
91755,214,244,14,260,360,6
91756,300,353,14,251,156,38
91757,327,359,14,306,344,8
91758,269,135,14,50,52,0
91759,216,329,12,308,226,17
91760,64,60,14,289,266,21
91761,196,284,14,299,270,20
91762,289,134,14,300,241,17
91763,297,232,14,269,126,33
91764,65,60,14,272,222,30
91765,183,238,14,246,89,24
91766,282,96,14,246,189,24
91767,180,238,14,267,231,10
91768,316,301,14,204,229,10
91769,294,244,14,86,32,30
91770,207,221,14,270,228,2
91771,197,133,14,262,127,6
91772,207,201,14,280,180,16
91773,163,229,14,232,203,8
91774,223,230,14,271,405,6
91775,156,326,37,271,238,10
91776,48,46,14,288,250,23
91777,316,208,37,256,256,27
91778,195,104,12,288,262,21
91779,321,338,14,274,182,10
91780,200,196,14,291,250,23
91781,239,337,14,261,235,10
91782,215,197,14,342,191,2
91783,240,218,14,253,182,24
91784,237,224,14,248,96,24
91785,317,358,14,316,312,24
91786,230,203,14,267,303,23
91787,307,252,14,195,260,17
91788,212,232,14,251,335,10
91789,201,135,14,216,320,9
91790,343,241,14,249,95,30
91791,222,285,14,276,177,16
91792,327,306,37,298,231,8
91793,297,113,12,268,246,16
91794,207,314,14,340,219,17
91795,195,245,14,436,348,25
91796,163,191,14,242,233,10
91797,330,394,14,325,320,10
91798,225,233,14,282,150,23
91799,315,234,14,272,229,7
91800,317,359,14,268,205,10
91801,205,213,14,294,255,8
91802,265,45,14,194,137,33
91803,220,241,14,336,35,8
91804,215,152,14,208,204,30
91805,212,199,14,260,238,24
91806,239,308,14,269,305,6
91807,236,222,14,346,198,20
91808,205,245,14,263,361,2
91809,184,219,14,330,341,17
91810,326,246,14,326,204,22
91811,327,234,37,335,282,18
91812,204,264,14,208,268,10
91813,214,329,12,360,375,17
91814,191,248,37,471,336,25
91815,209,141,12,270,300,20
91816,190,230,37,193,125,7
91817,262,108,12,290,266,24
91818,308,106,14,269,143,10
91819,305,128,14,322,271,25
91820,199,257,14,306,120,7
91821,269,126,14,486,75,3
91822,206,344,12,290,233,42
91823,234,333,14,341,365,17
91824,220,204,14,288,350,17
91825,202,215,14,288,350,17
91826,185,199,12,272,238,10
91827,212,221,14,246,130,24
91828,246,161,14,272,182,24
91829,287,265,14,177,236,33
91830,238,356,14,270,125,33
91831,207,216,14,316,205,17
91832,269,42,12,250,185,24
91833,298,80,12,269,220,30
91834,290,124,14,225,237,10
91835,289,95,14,244,187,10
91836,45,54,12,236,178,1
91837,223,345,14,286,249,7
91838,210,246,14,296,231,30
91839,208,201,14,360,323,6
91840,312,88,11,301,270,8
91841,219,334,12,239,137,17
91842,329,319,37,287,259,21
91843,325,361,14,259,234,20
91844,217,292,14,291,302,24
91845,255,387,14,222,91,24
91846,193,185,14,232,204,10
91847,295,233,14,299,241,0
91848,301,310,14,244,199,30
91849,302,298,14,261,180,10
91850,204,268,14,307,309,9
91851,197,202,14,269,237,18
91852,205,265,14,260,92,17
91853,321,355,14,293,224,6
91854,274,254,14,272,183,24
91855,240,348,14,240,162,7
91856,240,211,14,190,207,6
91857,203,215,14,268,236,10
91858,237,311,14,248,326,10
91859,286,247,14,244,116,24
91860,273,255,14,302,226,25
91861,246,249,14,322,271,8
91862,177,335,12,279,255,10
91863,320,228,14,200,222,23
91864,181,218,14,208,186,10
91865,325,219,14,50,55,10
91866,318,208,14,241,258,38
91867,278,232,14,270,228,2
91868,301,307,14,259,68,16
91869,327,277,14,268,242,46
91870,219,166,14,292,305,3
91871,222,174,14,209,230,10
91872,218,267,14,325,319,13
91873,197,199,14,204,229,10
91874,280,238,14,219,217,30
91875,292,129,14,253,253,33
91876,329,230,14,288,249,23
91877,309,324,14,354,342,8
91878,290,126,14,215,251,17
91879,190,242,14,360,214,25
91880,219,232,14,297,114,17
91881,254,214,14,211,226,10
91882,300,89,14,252,185,24
91883,294,219,14,211,207,10
91884,209,240,14,275,235,7
91885,309,179,14,290,41,6
91886,221,344,14,336,365,1
91887,332,206,14,237,159,6
91888,296,112,14,243,160,10
91889,214,283,14,243,303,24
91890,252,251,14,306,238,17
91891,199,210,14,260,236,18
91892,299,105,14,249,185,24
91893,184,185,14,207,187,30
91894,295,64,14,303,252,9
91895,226,197,14,299,271,10
91896,276,369,14,280,180,10
91897,323,367,14,326,205,17
91898,249,348,14,315,356,24
91899,293,261,14,207,187,30
91900,186,207,14,360,199,6
91901,214,321,14,249,104,3
91902,205,296,37,301,242,25
91903,288,235,14,351,173,6
91904,207,240,12,259,382,17
91905,311,220,14,274,267,24
91906,346,277,37,312,298,25
91907,300,237,14,226,250,30
91908,250,212,14,193,236,38
91909,252,340,14,274,175,24
91910,192,242,14,239,94,24
91911,274,243,37,271,314,20
91912,312,119,14,302,242,10
91913,65,60,14,218,249,17
91914,289,33,12,366,370,6
91915,312,232,14,260,301,24
91916,316,345,14,305,257,8
91917,255,205,14,315,404,33
91918,238,336,14,242,257,10
91919,189,227,14,290,269,30
91920,46,46,14,285,252,21
91921,257,50,12,300,265,6
91922,313,53,14,280,194,7
91923,294,282,14,237,105,24
91924,225,199,14,265,198,30
91925,290,31,12,214,167,6
91926,310,361,14,341,238,6
91927,239,312,12,166,247,10
91928,311,354,14,262,272,25
91929,308,235,14,309,222,25
91930,215,266,14,268,135,3
91931,331,203,14,194,137,33
91932,224,247,14,122,229,17
91933,299,223,14,194,137,33
91934,255,344,14,326,370,6
91935,292,141,12,319,229,10
91936,309,129,14,276,230,10
91937,306,260,14,354,202,8
91938,292,139,12,314,267,10
91939,283,132,14,308,234,22
91940,293,204,14,229,227,10
91941,266,46,14,221,259,7
91942,344,344,14,65,53,10
91943,308,232,14,278,164,3
91944,291,34,12,200,254,17
91945,195,221,14,277,237,7
91946,165,323,12,107,315,6
91947,149,223,14,277,187,10
91948,271,48,14,287,223,23
91949,325,338,14,276,229,10
91950,227,319,14,255,152,24
91951,314,356,14,376,191,17
91952,206,223,14,291,232,6
91953,271,51,14,256,188,24
91954,186,148,12,274,382,17
91955,222,228,14,339,116,9
91956,341,170,12,321,108,20
91957,328,308,37,263,297,18
91958,39,45,14,280,211,10
91959,305,112,14,289,247,18
91960,208,256,14,373,197,25
91961,202,222,14,224,85,24
91962,290,99,14,212,206,8
91963,244,366,14,230,240,16
91964,299,227,14,101,326,25
91965,292,254,14,298,241,7
91966,59,50,14,249,129,16
91967,68,28,12,304,382,6
91968,320,302,14,283,395,10
91969,281,239,14,37,33,17
91970,224,266,14,282,238,16
91971,199,141,12,276,228,10
91972,187,229,14,236,102,10
91973,322,318,14,277,127,10
91974,285,53,14,309,411,4
91975,210,241,14,329,341,17
91976,207,201,14,291,251,23
91977,277,55,14,373,196,25
91978,214,334,14,273,303,23
91979,98,31,12,308,289,8
91980,313,356,14,278,225,10
91981,208,224,14,237,99,10
91982,176,335,12,292,323,9
91983,203,216,14,267,231,24
91984,226,197,14,254,181,24
91985,224,209,14,254,151,10
91986,253,343,14,258,269,25
91987,58,53,14,151,252,8
91988,257,49,12,214,223,42
91989,235,264,14,298,206,17
91990,331,188,12,348,194,6
91991,215,227,14,297,251,44
91992,217,232,14,249,130,16
91993,330,324,37,294,285,8
91994,237,313,12,226,210,46
91995,179,238,14,317,372,1
91996,214,218,14,294,226,30
91997,321,229,14,357,294,6
91998,220,348,14,200,239,24
91999,184,162,12,223,345,10
92000,326,114,12,251,156,10
92001,302,304,14,244,121,24
92002,179,330,12,277,190,1
92003,224,247,14,249,185,24
92004,190,174,14,278,124,6
92005,220,174,14,278,245,23
92006,293,258,14,428,220,17
92007,316,193,14,319,271,17
92008,188,228,14,341,121,17
92009,345,186,14,256,150,24
92010,250,380,14,340,211,17
92011,335,311,14,247,326,6
92012,311,226,12,288,42,17
92013,254,250,14,294,111,23
92014,182,182,14,288,154,7
92015,187,348,12,295,404,6
92016,319,340,14,333,300,25
92017,254,214,14,295,256,23
92018,281,254,14,220,215,10
92019,220,204,14,306,345,8
92020,300,205,14,300,246,10
92021,217,232,14,221,208,10
92022,185,239,14,292,258,6
92023,210,165,14,285,248,23
92024,285,165,12,299,241,10
92025,318,181,14,248,326,6
92026,203,221,14,301,228,6
92027,211,220,14,241,143,24
92028,263,234,14,131,164,17
92029,306,37,12,272,197,8
92030,241,348,14,222,230,23
92031,212,257,14,226,221,46
92032,346,200,14,347,226,6
92033,211,170,37,314,267,10
92034,217,217,14,262,127,6
92035,213,268,14,260,173,24
92036,63,48,14,190,207,6
92037,240,227,14,195,287,6
92038,55,48,14,310,236,6
92039,203,216,14,277,186,10
92040,65,24,12,303,330,25
92041,343,235,14,224,80,20
92042,204,260,14,280,183,10
92043,311,220,14,248,253,25
92044,189,237,14,50,55,10
92045,310,347,14,273,248,3
92046,276,49,12,234,204,7
92047,251,246,14,339,374,6
92048,194,144,14,281,123,23
92049,199,180,14,269,211,3
92050,214,178,14,287,239,16
92051,306,126,12,237,102,24
92052,160,192,14,269,211,3
92053,294,233,14,313,234,0
92054,314,378,14,275,234,10
92055,222,287,14,243,260,23
92056,204,345,14,251,335,10
92057,202,219,14,303,225,7
92058,276,145,14,245,391,6
92059,211,227,14,297,248,23
92060,59,60,12,292,244,16
92061,303,136,14,271,405,6
92062,308,272,14,315,214,17
92063,314,346,14,244,187,10
92064,217,214,14,244,121,24
92065,308,251,14,213,207,10
92066,211,127,12,248,141,24
92067,200,225,14,237,159,6
92068,216,175,14,209,230,10
92069,166,323,12,471,128,17
92070,211,248,14,312,39,1
92071,232,264,14,196,180,10
92072,319,281,14,234,91,10
92073,215,330,12,240,257,10
92074,205,321,12,258,62,16
92075,292,90,14,236,102,10
92076,333,194,14,277,255,30
92077,213,278,14,266,233,10
92078,43,57,14,375,196,6
92079,305,239,14,195,181,10
92080,143,242,37,210,305,24
92081,257,374,14,227,87,3
92082,60,50,14,250,185,24
92083,193,147,14,243,216,8
92084,210,286,14,50,54,21
92085,216,175,14,276,234,10
92086,252,212,14,248,133,24
92087,217,222,14,292,244,7
92088,276,227,14,341,325,16
92089,307,237,11,288,253,7
92090,223,230,14,288,234,23
92091,206,227,14,306,238,17
92092,205,245,14,251,156,10
92093,294,317,14,92,342,8
92094,200,115,12,272,255,10
92095,283,57,14,298,206,17
92096,315,355,14,242,355,9
92097,215,196,14,234,94,10
92098,215,212,14,261,361,17
92099,195,221,14,286,237,10
92100,199,233,14,299,413,17
92101,304,237,14,295,251,16
92102,200,173,14,292,264,23
92103,258,48,14,292,346,0
92104,194,180,14,212,207,10
92105,288,226,14,315,198,10
92106,239,252,14,287,216,17
92107,176,192,12,335,372,18
92108,202,114,12,243,92,24
92109,330,180,12,296,120,7
92110,302,306,14,330,359,10
92111,251,223,14,106,320,8
92112,208,175,14,319,293,27
92113,247,214,14,277,245,23
92114,184,219,14,342,191,2
92115,333,193,14,289,281,10
92116,285,44,14,239,101,24
92117,299,218,14,275,128,33
92118,287,145,12,278,241,7
92119,263,245,14,79,76,6
92120,216,211,14,264,239,10
92121,302,119,12,321,224,17
92122,269,135,14,231,246,23
92123,271,120,14,312,248,0
92124,202,185,14,343,210,10
92125,178,233,14,287,248,23
92126,160,192,14,349,359,6
92127,249,343,14,282,184,10
92128,305,223,14,274,241,6
92129,301,326,12,89,23,17
92130,201,210,14,251,185,10
92131,302,358,14,300,271,8
92132,296,31,12,272,255,10
92133,198,257,14,230,87,24
92134,201,223,14,291,250,23
92135,222,317,14,223,186,24
92136,358,188,14,316,244,17
92137,311,360,14,336,365,1
92138,338,200,12,298,244,33
92139,285,160,12,266,195,10
92140,221,227,14,282,233,7
92141,301,352,14,289,248,23
92142,305,206,14,94,59,25
92143,229,280,14,207,213,46
92144,322,304,14,340,232,6
92145,289,373,14,278,238,7
92146,208,210,14,249,304,10
92147,195,215,14,283,272,46
92148,301,37,14,336,204,8
92149,197,250,37,277,230,7
92150,206,216,14,238,330,24
92151,268,112,14,225,322,10
92152,322,331,14,430,105,6
92153,214,290,14,231,240,23
92154,241,354,14,343,210,10
92155,240,228,14,203,244,20
92156,200,173,14,226,103,17
92157,44,48,14,248,133,24
92158,189,257,14,258,62,16
92159,282,44,12,69,315,25
92160,211,347,14,281,178,8
92161,343,295,37,187,239,16
92162,238,223,14,264,341,16
92163,298,80,12,286,246,23
92164,184,181,14,274,361,6
92165,287,145,12,300,268,25
92166,211,178,14,262,270,25
92167,324,390,14,232,292,17
92168,274,243,37,298,253,10
92169,237,364,12,280,368,17
92170,186,238,14,305,361,8
92171,211,221,14,289,225,23
92172,186,350,12,153,149,24
92173,293,111,14,223,186,24
92174,202,209,14,157,296,17
92175,365,183,14,225,212,46
92176,266,241,14,266,231,10
92177,62,57,12,194,137,33
92178,212,133,12,289,266,21
92179,235,199,14,340,331,9
92180,149,250,12,275,100,16
92181,301,249,14,266,206,10
92182,281,79,14,253,172,25
92183,164,222,14,284,234,23
92184,183,198,14,292,97,23
92185,198,187,14,317,239,25
92186,299,340,14,241,278,9
92187,189,303,12,312,297,10
92188,214,351,14,256,355,25
92189,329,205,14,208,204,30
92190,302,79,14,223,186,20
92191,205,266,14,294,242,8
92192,290,234,14,266,239,10
92193,307,246,14,324,371,6
92194,319,316,14,274,267,24
92195,186,207,14,287,226,23
92196,310,97,12,263,83,10
92197,181,186,14,194,137,33
92198,288,136,14,275,242,8
92199,332,232,14,211,260,10
92200,239,334,14,204,258,8
92201,211,230,14,261,235,24
92202,321,310,14,275,272,10
92203,250,345,14,260,301,24
92204,304,355,14,248,253,6
92205,304,237,14,345,387,17
92206,195,202,14,219,96,17
92207,203,112,12,300,226,10
92208,165,225,12,276,229,10
92209,320,319,14,294,366,0
92210,147,274,12,255,264,6
92211,230,246,14,271,230,7
92212,291,227,14,341,325,16
92213,302,357,14,250,185,24
92214,244,226,14,257,148,10
92215,281,95,14,223,210,23
92216,286,98,14,213,224,10
92217,194,144,14,341,201,9
92218,162,286,14,360,191,17
92219,180,214,14,200,220,8
92220,208,202,14,348,170,8
92221,217,248,14,310,199,17
92222,227,121,12,340,363,1
92223,249,393,14,340,363,1
92224,201,277,12,94,28,33
92225,253,347,14,257,99,46
92226,190,142,14,308,91,23
92227,216,340,14,351,194,17
92228,287,230,14,239,101,24
92229,176,259,37,287,250,42
92230,182,199,14,262,244,10
92231,346,133,12,288,240,10
92232,239,211,14,238,330,24
92233,201,125,12,300,329,6
92234,287,57,14,210,171,6
92235,49,57,14,246,229,10
92236,177,245,14,222,224,46
92237,233,244,14,247,160,10
92238,255,75,14,133,260,33
92239,252,342,14,346,255,46
92240,271,120,14,247,250,10
92241,187,350,12,336,359,6
92242,238,223,14,194,130,17
92243,222,96,37,336,194,19
92244,222,288,14,196,184,6
92245,300,274,14,360,191,17
92246,324,262,37,321,365,6
92247,292,241,14,211,322,46
92248,304,243,14,239,157,24
92249,257,78,14,305,279,1
92250,183,199,14,190,239,16
92251,87,48,14,263,361,2
92252,247,346,14,270,342,9
92253,238,256,14,348,170,8
92254,326,359,14,101,326,25
92255,196,251,14,217,343,10
92256,319,364,14,371,167,6
92257,309,100,14,232,107,24
92258,211,138,12,305,404,20
92259,204,222,14,54,52,10
92260,281,391,14,237,261,20
92261,237,197,14,277,200,7
92262,319,240,37,247,178,6
92263,290,236,14,299,242,17
92264,296,112,14,279,253,23
92265,218,228,14,201,187,17
92266,321,229,14,285,212,0
92267,234,338,14,300,241,8
92268,277,366,14,331,239,8
92269,202,226,14,319,353,25
92270,185,166,37,323,319,25
92271,257,231,14,342,191,2
92272,254,353,14,293,335,17
92273,175,228,14,332,304,6
92274,339,306,14,327,344,6
92275,222,282,12,463,198,17
92276,187,187,12,335,372,18
92277,219,266,14,226,250,30
92278,181,234,14,344,334,46
92279,194,266,37,288,242,10
92280,167,269,14,291,232,6
92281,282,96,14,337,360,17
92282,289,129,14,289,248,46
92283,292,228,14,311,338,10
92284,244,249,14,290,240,7
92285,342,357,14,233,90,24
92286,277,233,14,175,172,10
92287,256,347,14,297,114,17
92288,317,324,14,217,342,1
92289,280,228,14,281,123,23
92290,205,222,14,292,305,3
92291,288,111,14,317,228,10
92292,221,175,14,266,213,7
92293,302,236,14,263,230,24
92294,238,217,14,348,194,6
92295,293,35,12,206,261,16
92296,246,164,14,250,185,24
92297,212,214,14,283,275,7
92298,218,153,37,155,242,17
92299,240,211,14,251,335,2
92300,272,102,14,289,244,23
92301,223,204,14,277,267,6
92302,250,351,14,273,236,7
92303,214,198,14,229,228,10
92304,269,135,14,312,249,8
92305,259,240,14,252,68,25
92306,247,343,14,299,286,10
92307,167,196,14,222,211,42
92308,187,174,12,283,272,46
92309,215,334,14,191,253,17
92310,245,342,14,182,260,44
92311,177,335,12,229,237,20
92312,320,91,14,231,326,46
92313,205,329,12,359,193,0
92314,208,332,12,302,256,6
92315,209,240,14,242,355,9
92316,303,356,14,52,55,42
92317,268,123,14,217,342,10
92318,207,226,14,312,216,6
92319,182,182,14,301,182,25
92320,216,230,14,278,268,17
92321,306,355,14,299,288,10
92322,301,305,14,228,229,23
92323,230,277,14,291,229,23
92324,192,104,12,205,242,25
92325,202,235,14,287,233,7
92326,324,283,14,251,335,17
92327,304,82,12,206,260,8
92328,213,341,14,306,215,0
92329,171,234,14,303,324,17
92330,180,181,37,256,151,24
92331,271,81,14,299,148,1
92332,201,266,14,335,341,17
92333,223,228,14,162,219,10
92334,340,228,14,230,240,16
92335,260,245,14,279,119,6
92336,236,133,14,272,89,23
92337,185,266,14,261,179,24
92338,259,371,14,267,303,23
92339,206,254,14,390,185,1
92340,177,220,14,245,254,42
92341,303,248,14,317,228,10
92342,216,349,14,246,130,24
92343,328,238,37,287,261,21
92344,201,186,14,327,275,6
92345,279,38,12,172,201,44
92346,214,236,14,287,251,23
92347,242,159,14,295,256,17
92348,181,249,14,303,200,17
92349,291,34,12,241,143,24
92350,238,331,14,254,351,25
92351,239,210,14,246,380,6
92352,294,115,14,303,268,0
92353,217,232,14,267,233,10
92354,184,204,14,260,177,8
92355,211,349,14,206,261,16
92356,273,255,14,308,234,22
92357,205,198,14,330,385,17
92358,231,223,14,265,71,6
92359,243,357,14,214,131,8
92360,296,245,14,204,256,25
92361,203,194,14,224,209,10
92362,306,332,14,335,187,17
92363,224,177,14,239,137,17
92364,173,246,14,322,145,1
92365,213,342,14,373,196,25
92366,310,251,37,338,332,17
92367,240,310,14,311,249,20
92368,311,249,14,289,236,16
92369,335,238,37,289,227,7
92370,162,229,14,279,185,23
92371,173,237,37,211,218,46
92372,165,330,12,282,228,1
92373,338,198,14,214,207,8
92374,284,204,14,241,258,23
92375,201,186,14,286,231,10
92376,50,52,14,298,237,25
92377,272,339,14,313,257,25
92378,241,332,14,287,263,21
92379,210,352,14,268,242,46
92380,204,288,14,291,231,7
92381,330,363,14,304,271,30
92382,179,238,14,287,225,23
92383,240,129,14,206,233,30
92384,223,183,14,215,179,17
92385,224,99,14,323,392,10
92386,214,216,14,339,226,20
92387,280,225,14,348,386,4
92388,220,248,14,260,101,46
92389,56,53,14,276,228,7
92390,210,251,14,275,167,10
92391,195,104,12,311,255,10
92392,285,188,12,245,89,10
92393,213,217,14,362,173,6
92394,215,336,14,263,240,10
92395,209,309,12,216,154,17
92396,282,55,14,268,195,10
92397,235,190,14,168,214,33
92398,179,208,14,299,226,16
92399,230,225,14,407,124,17
92400,211,223,14,153,224,8
92401,313,294,14,323,319,25
92402,218,207,14,251,185,10
92403,257,49,12,269,363,25
92404,211,355,14,207,351,17
92405,63,48,14,223,194,6
92406,297,245,14,249,304,10
92407,192,223,14,227,80,24
92408,71,44,12,184,202,10
92409,314,290,14,337,360,17
92410,202,219,14,298,206,17
92411,316,358,14,231,99,24
92412,317,376,14,253,176,24
92413,96,52,12,271,252,10
92414,212,169,14,242,258,10
92415,165,225,12,254,151,24
92416,185,346,12,246,380,6
92417,211,227,14,233,234,23
92418,199,181,14,241,278,9
92419,333,202,14,269,130,28
92420,320,85,12,206,234,6
92421,267,410,14,292,346,0
92422,260,237,37,269,246,10
92423,209,226,14,249,104,3
92424,221,197,14,311,271,6
92425,202,215,14,274,381,6
92426,312,235,14,260,389,17
92427,169,254,14,280,368,17
92428,320,104,14,289,227,7
92429,267,43,12,298,237,25
92430,222,284,12,286,261,10
92431,156,330,12,276,232,20
92432,290,285,14,277,228,7
92433,192,120,12,149,311,1
92434,320,368,14,299,241,0
92435,256,328,12,303,252,9
92436,228,332,14,204,258,8
92437,319,89,14,212,206,8
92438,204,226,14,70,365,25
92439,236,336,14,332,238,6
92440,320,228,14,312,370,6
92441,299,66,11,267,249,10
92442,287,112,12,291,244,23
92443,225,101,14,206,259,10
92444,253,73,14,345,293,9
92445,273,48,12,122,229,17
92446,215,339,14,343,359,6
92447,94,34,12,294,255,8
92448,63,56,14,247,250,10
92449,288,226,14,336,181,10
92450,285,205,37,306,263,17
92451,284,131,14,219,208,10
92452,206,213,14,236,206,8
92453,212,184,14,299,244,23
92454,308,95,14,272,89,23
92455,316,301,14,345,387,17
92456,198,211,14,217,342,1
92457,183,199,14,357,240,17
92458,181,130,12,297,251,44
92459,315,304,14,243,188,10
92460,211,213,14,329,341,17
92461,321,310,14,194,179,28
92462,253,343,14,194,137,33
92463,341,333,14,288,287,46
92464,304,355,14,246,251,8
92465,189,237,14,320,270,17
92466,216,216,14,257,148,10
92467,200,186,14,216,320,9
92468,219,202,14,330,359,6
92469,290,234,14,269,211,3
92470,279,238,14,237,107,20
92471,246,356,14,355,355,25
92472,58,53,14,289,267,21
92473,221,165,14,267,233,10
92474,287,101,14,267,120,23
92475,185,266,14,274,233,7
92476,209,273,14,182,197,10
92477,230,246,14,309,216,6
92478,296,339,14,249,209,23
92479,276,148,12,360,323,6
92480,311,347,14,273,233,7
92481,279,203,14,315,225,6
92482,190,174,14,185,235,10
92483,270,70,14,350,361,16
92484,213,259,14,348,267,18
92485,286,275,14,238,229,25
92486,294,86,12,288,248,23
92487,315,198,37,241,303,24
92488,267,110,14,205,206,10
92489,302,146,12,240,256,10
92490,251,222,14,58,30,2
92491,349,362,14,317,214,8
92492,325,246,12,362,300,4
92493,317,232,14,280,128,33
92494,211,270,14,256,156,10
92495,313,250,37,274,69,22
92496,219,341,14,300,241,17
92497,196,251,14,292,263,23
92498,312,235,14,276,239,7
92499,312,108,12,96,31,6
92500,207,229,14,231,99,24
92501,332,200,14,314,250,6
92502,215,339,14,302,244,30
92503,149,326,12,207,221,25
92504,263,351,14,163,270,33
92505,237,351,14,182,222,10
92506,187,302,12,263,332,6
92507,210,214,14,271,171,7
92508,308,262,14,257,389,25
92509,237,352,14,191,208,30
92510,222,343,14,271,196,10
92511,274,93,14,352,378,6
92512,220,232,14,260,236,18
92513,317,372,14,271,330,17
92514,301,48,14,272,235,7
92515,335,238,37,271,191,24
92516,295,114,14,287,223,23
92517,99,24,12,250,185,24
92518,202,202,14,315,320,9
92519,33,245,12,109,319,25
92520,188,270,14,282,228,1
92521,211,235,14,359,364,17
92522,284,46,14,247,160,10
92523,329,365,14,217,225,10
92524,183,186,14,350,362,17
92525,202,215,14,290,166,23
92526,240,211,14,329,195,6
92527,205,201,14,333,209,17
92528,242,104,14,206,233,30
92529,190,247,14,276,238,1
92530,224,266,14,312,292,17
92531,80,25,12,207,206,10
92532,219,211,14,295,245,23
92533,345,351,14,331,292,25
92534,194,243,14,271,191,10
92535,308,104,14,290,172,1
92536,232,337,14,271,238,10
92537,319,364,14,309,255,9
92538,287,83,12,170,270,6
92539,199,222,37,275,230,10
92540,183,336,12,269,246,10
92541,162,187,14,182,197,10
92542,276,238,14,252,334,17
92543,184,253,14,314,288,25
92544,296,87,14,285,191,38
92545,292,97,14,160,249,6
92546,264,125,14,53,55,8
92547,294,112,14,251,156,38
92548,230,246,14,294,227,6
92549,241,218,14,244,130,24
92550,164,220,14,272,171,38
92551,305,257,14,280,228,7
92552,320,355,14,125,162,6
92553,295,327,14,274,246,10
92554,354,376,14,197,277,6
92555,309,395,14,339,377,6
92556,233,113,14,348,267,18
92557,201,99,12,278,192,10
92558,257,374,14,260,173,24
92559,272,83,12,319,229,10
92560,292,62,14,334,113,17
92561,314,346,14,299,271,10
92562,174,227,14,138,274,6
92563,303,262,14,262,94,23
92564,225,356,14,284,232,7
92565,276,47,14,281,182,10
92566,167,193,14,295,236,10
92567,181,208,14,317,353,17
92568,177,192,12,226,250,30
92569,210,293,14,245,391,6
92570,65,61,14,278,184,10
92571,187,210,14,249,207,8
92572,258,327,12,232,292,30
92573,94,61,14,95,390,6
92574,189,227,14,288,264,21
92575,218,192,14,298,244,33
92576,243,341,14,219,219,10
92577,83,16,14,319,290,17
92578,285,129,14,249,129,16
92579,218,234,14,303,256,17
92580,65,61,14,292,160,1
92581,301,101,14,274,382,17
92582,302,319,14,306,263,17
92583,287,148,14,232,89,24
92584,300,212,14,195,287,6
92585,200,210,14,156,314,17
92586,286,246,14,296,241,8
92587,240,354,14,278,234,10
92588,275,53,12,224,210,23
92589,267,98,14,240,268,17
92590,175,335,12,327,212,17
92591,183,198,14,314,255,6
92592,254,212,14,282,368,17
92593,183,186,14,256,151,24
92594,294,80,12,255,182,24
92595,206,269,14,272,132,18
92596,251,339,14,314,401,33
92597,285,129,14,306,223,10
92598,206,209,14,242,353,6
92599,279,253,14,192,217,10
92600,320,318,14,287,251,23
92601,341,170,12,232,209,10
92602,323,357,14,281,123,23
92603,421,130,12,301,242,25
92604,321,126,14,71,241,24
92605,217,232,14,237,99,10
92606,291,242,14,204,179,8
92607,208,190,14,183,190,10
92608,250,261,14,290,233,42
92609,148,325,12,186,239,16
92610,189,243,14,25,209,17
92611,220,198,14,436,348,25
92612,306,228,14,271,190,10
92613,285,51,14,320,242,9
92614,186,208,14,248,158,10
92615,282,140,12,299,246,6
92616,241,354,14,270,127,6
92617,191,250,14,235,272,10
92618,206,226,14,273,386,6
92619,289,143,12,322,271,8
92620,369,182,12,293,230,25
92621,287,205,12,301,241,6
92622,211,378,12,313,276,6
92623,243,311,12,235,176,25
92624,248,210,14,291,230,33
92625,270,100,14,195,205,23
92626,325,187,12,317,214,8
92627,60,60,12,295,243,28
92628,204,215,14,298,288,10
92629,97,28,14,280,180,10
92630,77,25,12,278,237,7
92631,317,367,14,336,292,17
92632,321,315,14,291,229,23
92633,301,118,14,259,164,20
92634,243,219,14,304,243,21
92635,215,330,12,315,356,24
92636,232,264,14,202,217,10
92637,176,223,14,274,246,10
92638,356,217,12,280,66,27
92639,221,210,14,310,290,19
92640,307,252,14,240,100,24
92641,280,225,14,269,323,6
92642,177,244,14,247,178,6
92643,41,58,14,277,127,10
92644,262,372,14,309,411,4
92645,237,336,14,232,89,24
92646,297,103,14,471,336,25
92647,305,339,14,291,254,33
92648,220,266,14,312,355,10
92649,213,208,14,279,200,10
92650,308,92,14,85,32,30
