,HOUSEHOLD_X,HOUSEHOLD_Y,HOUSEHOLD_TYPE,WORKPLACE_X,WORKPLACE_X,WORKPLACE_TYPE
79316,216,340,14,154,199,24
79317,158,228,14,194,137,33
79318,313,363,14,306,353,17
79319,215,215,14,249,185,24
79320,48,59,14,270,309,24
79321,181,242,14,174,347,6
79322,233,162,14,314,253,8
79323,81,45,12,226,251,30
79324,311,354,14,210,171,6
79325,216,341,14,158,202,25
79326,191,129,14,280,180,10
79327,297,118,14,349,231,25
79328,301,106,12,280,43,10
79329,193,137,12,176,154,6
79330,289,73,12,248,224,21
79331,280,36,12,165,248,17
79332,364,368,14,325,178,6
79333,271,90,12,309,331,10
79334,311,118,12,212,127,23
79335,205,264,14,228,313,33
79336,225,199,14,298,235,10
79337,198,211,14,265,131,10
79338,176,192,12,298,206,17
79339,197,216,14,289,263,17
79340,219,341,14,334,315,30
79341,193,279,12,342,347,1
79342,324,357,14,308,328,17
79343,71,59,14,245,156,10
79344,300,144,14,278,132,16
79345,319,316,14,247,157,6
79346,205,213,14,266,195,10
79347,291,94,14,232,231,42
79348,242,258,14,243,216,8
79349,318,316,14,350,361,16
79350,313,325,14,301,359,17
79351,217,280,14,246,226,8
79352,246,248,14,282,227,23
79353,318,214,14,253,392,6
79354,313,126,14,267,243,10
79355,295,78,14,233,230,23
79356,189,175,12,413,200,1
79357,189,229,14,256,185,10
79358,234,350,14,319,249,25
79359,228,342,14,300,246,10
79360,343,133,12,203,205,6
79361,212,141,12,245,254,42
79362,201,182,12,203,327,10
79363,250,342,14,258,269,25
79364,292,193,14,196,290,33
79365,285,44,14,340,347,17
79366,287,51,14,317,348,9
79367,289,234,14,243,303,24
79368,306,122,14,297,202,25
79369,219,201,14,221,220,8
79370,234,333,14,69,365,6
79371,286,238,14,278,192,10
79372,302,102,12,333,372,17
79373,211,270,14,247,238,10
79374,129,316,12,211,206,10
79375,298,96,14,268,319,6
79376,264,408,14,206,234,6
79377,212,216,14,323,39,25
79378,229,266,14,203,256,23
79379,189,234,14,214,131,8
79380,245,163,14,270,232,10
79381,316,228,14,275,353,17
79382,250,68,14,344,285,17
79383,298,57,14,271,238,10
79384,276,246,14,243,90,10
79385,207,217,14,305,360,8
79386,300,46,12,315,337,17
79387,275,244,14,208,210,16
79388,256,210,14,235,272,10
79389,209,236,14,317,216,24
79390,181,340,12,208,204,30
79391,367,191,37,277,116,23
79392,218,285,14,308,226,17
79393,303,188,14,325,319,13
79394,269,53,14,272,171,38
79395,308,211,37,307,398,6
79396,262,49,12,279,255,6
79397,283,205,14,232,107,24
79398,303,302,14,243,255,10
79399,293,257,14,321,364,6
79400,230,246,14,461,245,17
79401,314,290,14,321,364,6
79402,233,119,14,273,239,10
79403,88,19,12,230,235,7
79404,236,197,14,222,190,8
79405,216,214,14,319,293,27
79406,302,225,14,260,236,0
79407,273,44,14,334,285,17
79408,241,332,14,220,218,8
79409,170,223,14,230,87,24
79410,193,185,14,304,203,2
79411,302,305,14,152,227,6
79412,193,153,14,234,157,10
79413,304,274,37,283,395,10
79414,312,255,14,249,184,24
79415,322,251,14,124,232,18
79416,231,119,14,288,287,46
79417,238,227,14,214,207,8
79418,71,58,14,281,241,7
79419,241,333,14,265,203,24
79420,206,213,14,277,122,16
79421,261,51,14,283,366,10
79422,201,138,12,239,100,10
79423,265,125,14,260,254,2
79424,203,153,14,268,356,25
79425,171,243,12,193,200,10
79426,291,227,14,300,144,17
79427,244,248,14,245,249,6
79428,266,107,12,249,207,8
79429,289,46,14,352,199,17
79430,216,170,14,314,319,10
79431,303,248,14,273,182,10
79432,211,258,14,261,140,8
79433,215,152,14,226,210,46
79434,346,200,14,295,256,30
79435,188,237,14,346,197,30
79436,305,132,14,318,214,16
79437,261,375,14,261,140,8
79438,288,128,14,390,193,6
79439,218,240,14,366,370,6
79440,295,233,14,254,181,24
79441,221,221,14,168,215,33
79442,235,199,14,221,259,7
79443,182,268,14,249,207,8
79444,196,296,12,260,361,6
79445,204,268,14,96,31,44
79446,286,211,37,318,333,6
79447,209,211,14,286,241,7
79448,218,210,14,287,237,24
79449,69,52,14,230,230,23
79450,323,339,14,243,260,23
79451,293,248,14,186,176,17
79452,144,223,37,259,190,10
79453,272,133,14,288,248,23
79454,253,65,14,280,128,33
79455,299,258,14,238,102,24
79456,287,244,14,260,318,6
79457,316,350,14,267,178,8
79458,273,70,12,213,155,6
79459,148,322,12,289,226,7
79460,275,360,14,279,185,23
79461,198,167,14,276,232,7
79462,169,241,14,156,314,17
79463,242,220,14,288,250,23
79464,287,150,14,241,143,24
79465,307,243,14,245,251,10
79466,228,342,14,254,158,3
79467,198,205,14,238,90,10
79468,300,306,14,280,141,23
79469,213,292,14,271,147,30
79470,247,216,14,284,227,44
79471,85,32,12,341,377,17
79472,309,204,14,239,339,25
79473,300,274,14,278,268,17
79474,279,203,14,248,224,21
79475,313,335,12,183,248,33
79476,300,300,14,216,292,25
79477,176,249,14,274,139,8
79478,183,350,12,284,243,30
79479,222,172,14,159,278,6
79480,215,249,14,54,52,10
79481,200,203,14,277,73,23
79482,231,204,14,277,200,7
79483,192,223,14,248,351,17
79484,331,282,14,236,401,17
79485,237,201,14,294,244,1
79486,309,355,14,194,111,17
79487,240,166,14,220,216,10
79488,310,97,12,218,196,6
79489,239,213,14,261,105,8
79490,210,162,14,245,197,17
79491,246,341,14,253,172,25
79492,213,228,14,277,228,7
79493,302,79,14,284,234,23
79494,219,243,14,297,226,30
79495,226,197,14,240,259,23
79496,215,320,14,315,381,17
79497,282,187,12,127,309,17
79498,218,285,14,268,218,10
79499,305,219,14,240,102,10
79500,304,52,12,280,228,7
79501,342,323,14,381,217,10
79502,234,154,14,167,177,25
79503,210,215,14,269,246,10
79504,236,225,14,338,314,18
79505,219,242,14,289,246,7
79506,222,247,14,298,241,7
79507,314,283,14,267,120,23
79508,199,138,37,230,319,20
79509,318,85,12,457,131,16
79510,307,311,14,284,243,30
79511,252,250,14,301,238,8
79512,298,238,14,349,241,17
79513,185,211,14,262,159,10
79514,284,118,14,211,206,24
79515,285,148,12,351,347,6
79516,143,332,12,295,265,10
79517,203,215,14,187,239,16
79518,327,276,37,274,246,10
79519,281,212,14,275,272,24
79520,165,123,12,295,345,17
79521,214,176,14,272,235,7
79522,213,275,14,238,106,10
79523,283,173,14,260,406,25
79524,212,333,14,287,248,23
79525,314,221,14,262,127,6
79526,213,267,14,339,326,6
79527,303,325,12,336,365,1
79528,287,58,14,268,135,3
79529,251,340,14,296,392,24
79530,224,351,14,265,140,10
79531,184,180,14,258,406,25
79532,208,222,14,286,332,6
79533,323,193,12,306,240,8
79534,223,341,14,249,185,10
79535,224,90,12,277,123,16
79536,182,195,14,187,239,16
79537,337,311,37,303,229,10
79538,181,208,37,207,221,25
79539,284,265,12,273,202,24
79540,324,213,14,309,370,1
79541,192,117,12,230,144,20
79542,270,67,12,289,92,7
79543,268,254,14,291,381,24
79544,278,114,14,290,289,18
79545,253,347,14,327,292,25
79546,65,60,14,256,386,8
79547,284,239,14,301,243,8
79548,316,364,14,200,220,8
79549,186,213,14,239,137,17
79550,276,393,14,215,217,0
79551,247,227,14,274,182,10
79552,339,235,37,322,374,6
79553,186,205,14,260,65,16
79554,319,239,14,325,178,6
79555,245,346,14,200,222,23
79556,324,97,14,306,240,30
79557,284,95,14,251,406,17
79558,250,71,14,286,246,23
79559,267,96,14,187,239,16
79560,265,47,14,317,214,8
79561,286,211,37,297,269,6
79562,195,245,14,182,217,17
79563,230,246,14,359,372,25
79564,152,247,14,234,236,23
79565,304,224,14,341,365,17
79566,241,333,14,246,251,8
79567,284,93,14,291,246,8
79568,248,342,14,303,229,10
79569,219,206,14,293,223,7
79570,194,246,14,295,238,30
79571,259,51,12,195,256,16
79572,193,244,14,207,221,25
79573,241,106,37,313,263,17
79574,285,222,14,250,185,24
79575,192,183,14,303,222,6
79576,237,351,14,351,245,17
79577,281,239,14,222,220,46
79578,290,53,12,218,338,8
79579,188,234,14,259,382,17
79580,281,50,12,253,175,24
79581,182,198,14,322,271,8
79582,286,48,14,344,334,30
79583,302,310,14,274,381,6
79584,346,173,14,282,410,17
79585,243,342,14,272,295,18
79586,164,222,14,206,234,6
79587,212,203,14,216,226,10
79588,229,238,14,289,233,23
79589,200,216,14,307,389,9
79590,203,229,14,291,119,23
79591,281,137,14,295,236,10
79592,48,51,37,336,194,19
79593,232,233,14,292,257,6
79594,267,231,14,271,104,23
79595,213,318,14,322,388,17
79596,222,343,14,285,249,10
79597,291,30,12,333,199,9
79598,245,176,14,285,253,23
79599,191,170,14,151,234,6
79600,306,363,14,339,332,6
79601,205,213,14,324,214,17
79602,192,117,12,286,332,6
79603,314,269,37,206,266,16
79604,197,242,14,341,314,17
79605,222,237,14,289,247,46
79606,214,195,12,212,127,23
79607,179,209,14,315,381,17
79608,283,101,14,310,236,6
79609,308,247,14,291,84,6
79610,301,219,12,332,354,22
79611,338,347,14,254,70,6
79612,313,45,12,242,237,42
79613,348,336,14,296,252,38
79614,300,243,14,286,261,33
79615,219,223,14,239,253,10
79616,312,281,14,260,389,17
79617,320,330,14,272,153,10
79618,175,159,37,133,260,33
79619,356,190,37,263,83,10
79620,78,25,12,294,227,6
79621,207,314,14,337,360,17
79622,253,256,12,339,317,24
79623,177,245,14,367,361,6
79624,202,272,14,259,382,17
79625,218,164,14,264,317,6
79626,155,330,12,277,114,8
79627,290,109,14,301,294,10
79628,186,347,12,37,33,17
79629,191,142,14,277,190,18
79630,319,365,14,264,341,9
79631,363,298,12,314,211,6
79632,195,112,12,108,317,6
79633,299,77,37,275,272,24
79634,176,203,12,316,312,24
79635,305,244,14,327,292,25
79636,233,244,14,226,229,23
79637,235,225,14,271,191,10
79638,252,209,14,233,100,24
79639,231,119,14,223,186,20
79640,317,93,12,203,244,20
79641,307,219,14,292,270,9
79642,194,248,14,273,129,24
79643,59,53,14,307,225,42
79644,63,48,14,244,116,24
79645,304,259,37,280,255,33
79646,176,192,12,312,314,17
79647,280,388,14,264,341,16
79648,279,124,14,249,75,10
79649,274,129,14,194,319,17
79650,279,108,12,361,371,25
79651,237,215,14,175,345,25
79652,211,228,14,243,167,10
79653,196,325,12,254,155,10
79654,239,309,14,248,354,17
79655,218,242,14,318,264,6
79656,279,203,14,297,227,6
79657,279,256,14,359,193,0
79658,232,121,14,272,173,25
79659,80,25,12,197,138,33
79660,275,196,14,274,200,10
79661,315,220,14,274,108,16
79662,341,132,12,226,251,30
79663,317,370,14,295,265,10
79664,239,125,14,465,111,20
79665,324,357,14,235,251,17
79666,210,247,14,337,267,18
79667,206,203,14,96,31,6
79668,328,308,37,227,227,23
79669,176,335,12,260,86,8
79670,290,237,14,253,182,24
79671,65,23,12,275,230,10
79672,219,279,14,272,223,30
79673,320,317,14,307,269,30
79674,219,334,12,219,360,25
79675,187,235,14,272,144,33
79676,252,341,14,194,256,6
79677,264,243,12,267,368,6
79678,214,216,14,250,185,24
79679,221,231,14,239,377,6
79680,336,200,14,275,216,10
79681,294,409,14,269,233,33
79682,266,325,14,349,361,6
79683,205,215,14,150,162,6
79684,55,51,14,335,282,18
79685,164,222,14,271,93,23
79686,221,237,14,256,156,10
79687,308,314,14,150,162,6
79688,182,199,14,250,185,24
79689,160,251,14,277,227,7
79690,263,106,14,276,121,13
79691,265,48,14,247,89,24
79692,319,375,14,271,199,6
79693,233,113,14,382,176,1
79694,192,238,14,271,191,10
79695,313,313,14,276,230,10
79696,287,105,14,158,314,17
79697,313,332,14,286,246,23
79698,199,178,37,271,182,8
79699,225,99,14,267,238,10
79700,240,192,12,362,173,6
79701,218,348,14,252,255,20
79702,183,200,14,207,263,20
79703,345,197,37,259,404,6
79704,292,327,14,293,230,23
79705,316,338,14,299,241,0
79706,305,239,14,223,91,24
79707,292,327,14,315,319,10
79708,304,254,14,275,230,10
79709,263,245,14,232,108,38
79710,270,91,14,275,232,16
79711,210,171,14,277,190,22
79712,325,209,14,332,303,17
79713,311,52,14,237,159,6
79714,304,274,37,314,253,8
79715,175,335,12,267,239,10
79716,281,147,14,311,283,25
79717,163,221,14,259,124,25
79718,320,210,14,335,341,17
79719,286,189,12,232,242,23
79720,168,216,12,277,187,10
79721,253,388,14,247,238,10
79722,204,226,14,296,131,23
79723,299,345,14,200,218,25
79724,216,330,12,288,241,7
79725,209,102,14,244,189,16
79726,204,345,14,304,382,6
79727,270,372,14,320,242,9
79728,330,111,12,215,165,17
79729,192,242,14,265,216,10
79730,285,233,14,240,267,20
79731,216,94,12,347,391,17
79732,329,319,37,308,234,22
79733,239,312,12,204,269,30
79734,191,243,14,238,242,42
79735,310,305,14,209,289,6
79736,274,129,14,204,179,8
79737,204,185,14,343,359,6
79738,222,173,14,250,341,1
79739,147,252,12,286,260,20
79740,205,203,14,226,97,6
79741,238,225,14,349,359,6
79742,204,224,14,301,243,28
79743,320,337,14,212,206,10
79744,291,261,14,205,206,10
79745,268,98,14,206,266,16
79746,298,269,14,258,388,17
79747,316,358,14,271,170,20
79748,303,117,14,166,237,25
79749,314,277,14,262,238,24
79750,209,222,14,322,271,8
79751,205,346,12,277,116,23
79752,206,211,12,346,198,20
79753,204,171,14,475,331,6
79754,223,296,12,272,220,30
79755,181,187,12,292,242,30
79756,311,118,12,362,316,17
79757,298,220,14,244,203,9
79758,286,221,14,159,227,17
79759,306,303,14,261,235,10
79760,214,331,12,235,272,10
79761,317,210,14,283,395,10
79762,178,253,12,262,62,23
79763,274,45,14,301,268,25
79764,217,167,14,272,235,7
79765,193,183,14,282,251,6
79766,233,278,14,195,320,25
79767,317,362,14,256,236,10
79768,223,284,14,200,319,23
79769,335,130,14,343,192,17
79770,184,219,14,263,241,16
79771,149,250,12,287,248,23
79772,221,187,14,295,279,24
79773,161,231,14,288,225,23
79774,259,337,14,248,207,23
79775,302,359,14,296,241,8
79776,223,224,14,317,317,17
79777,99,22,12,249,145,16
79778,331,326,14,282,404,2
79779,212,315,14,301,241,6
79780,273,255,14,341,201,9
79781,205,122,12,295,251,23
79782,317,124,12,300,241,8
79783,215,321,14,306,344,8
79784,247,343,14,271,252,10
79785,280,71,12,366,370,6
79786,280,87,12,227,227,23
79787,207,220,14,244,121,24
79788,219,159,14,272,236,10
79789,322,393,14,156,307,6
79790,306,244,14,287,225,23
79791,186,208,14,288,242,10
79792,341,296,37,361,374,25
79793,203,262,14,259,124,25
79794,251,341,14,282,234,16
79795,196,111,12,359,364,17
79796,260,358,14,225,267,16
79797,194,254,14,157,290,17
79798,212,218,14,274,246,10
79799,231,223,14,342,223,10
79800,319,341,14,264,95,38
79801,195,333,12,280,182,10
79802,247,67,12,201,207,8
79803,299,227,14,211,189,8
79804,318,346,14,341,201,9
79805,196,142,12,323,326,9
79806,281,214,12,249,155,24
79807,326,361,14,238,96,24
79808,188,348,12,348,170,8
79809,282,240,14,313,234,0
79810,213,198,14,281,180,10
79811,285,231,14,302,234,10
79812,85,36,12,252,334,17
79813,183,200,14,229,226,38
79814,245,176,14,328,381,6
79815,61,35,14,297,278,10
79816,179,220,37,260,173,24
79817,201,177,14,291,254,33
79818,202,185,14,228,81,24
79819,305,358,14,277,116,23
79820,175,230,37,265,336,17
79821,344,198,14,285,239,10
79822,188,305,12,277,94,9
79823,75,33,14,350,347,6
79824,262,122,14,212,258,25
79825,164,184,14,212,226,10
79826,293,222,14,286,256,20
79827,290,248,14,287,249,7
79828,48,49,14,288,231,23
79829,179,220,37,296,251,28
79830,208,256,14,293,399,17
79831,275,124,14,273,307,1
79832,286,48,14,277,190,18
79833,238,224,14,254,54,7
79834,216,330,12,264,84,23
79835,314,356,14,340,345,17
79836,212,228,14,182,186,33
79837,187,177,14,96,42,3
79838,191,162,12,200,239,24
79839,251,216,14,228,313,33
79840,281,253,14,291,246,21
79841,318,366,14,217,343,10
79842,190,140,12,286,274,20
79843,251,397,14,228,81,24
79844,211,213,14,337,206,7
79845,286,236,14,355,342,6
79846,215,170,14,299,286,10
79847,251,347,14,319,265,6
79848,306,236,14,339,226,20
79849,212,230,14,271,171,7
79850,287,145,12,285,250,7
79851,179,238,14,252,255,20
79852,312,250,37,359,333,6
79853,287,93,14,232,315,6
79854,216,164,14,164,256,17
79855,184,280,12,277,123,16
79856,311,356,14,191,208,30
79857,296,40,12,317,215,8
79858,258,344,14,187,232,42
79859,202,134,14,336,292,17
79860,317,272,14,289,249,1
79861,193,153,14,214,167,6
79862,217,209,14,268,207,10
79863,256,65,14,255,176,33
79864,237,196,14,261,179,24
79865,184,162,12,212,206,10
79866,127,231,14,267,247,30
79867,305,245,14,69,365,6
79868,206,240,14,270,232,10
79869,205,166,37,250,156,10
79870,294,214,14,282,184,10
79871,303,246,14,231,210,25
79872,278,244,14,291,258,8
79873,185,240,14,299,413,17
79874,319,316,14,229,273,10
79875,149,272,12,267,231,24
79876,316,240,37,293,240,7
79877,76,50,12,248,111,17
79878,221,175,14,275,128,33
79879,72,22,12,330,341,17
79880,214,334,14,345,199,17
79881,197,237,14,276,218,16
79882,187,262,14,240,234,10
79883,77,25,12,309,96,9
79884,45,55,14,238,170,17
79885,315,361,14,272,183,24
79886,202,185,14,207,138,7
79887,201,215,14,234,266,20
79888,298,41,14,319,265,6
79889,173,234,12,212,133,9
79890,282,379,14,261,179,24
79891,207,225,14,313,216,6
79892,230,327,14,225,322,10
79893,211,355,14,216,220,16
79894,365,183,14,291,381,24
79895,244,364,14,277,191,6
79896,312,121,12,347,243,8
79897,188,139,12,308,328,17
79898,92,48,14,294,226,30
79899,245,345,14,299,246,6
79900,237,352,14,53,53,10
79901,220,242,14,278,225,10
79902,223,224,14,233,275,24
79903,162,222,14,185,235,10
79904,149,323,12,299,229,10
79905,201,222,14,295,267,16
79906,195,248,14,268,287,18
79907,201,135,14,291,130,23
79908,311,276,14,303,323,17
79909,295,233,14,289,225,23
79910,292,32,12,226,355,25
79911,285,203,14,151,252,8
79912,236,220,14,343,386,1
79913,179,278,14,290,233,42
79914,205,213,14,272,233,10
79915,304,358,14,258,406,25
79916,176,159,12,181,245,7
79917,158,224,12,163,270,33
79918,202,233,14,152,219,17
79919,352,179,14,339,377,6
79920,299,240,12,204,256,25
79921,187,113,12,317,317,17
79922,310,242,14,308,126,20
79923,275,360,14,249,184,24
79924,223,189,14,277,201,7
79925,297,128,14,242,140,10
79926,296,47,12,268,240,7
79927,291,125,14,396,196,1
79928,189,155,14,352,378,6
79929,243,350,14,301,294,10
79930,215,138,12,217,342,1
79931,215,90,12,253,253,33
79932,217,224,14,289,265,21
79933,290,256,12,332,336,17
79934,217,213,14,94,59,25
79935,221,189,14,250,341,1
79936,335,205,14,251,156,38
79937,283,184,12,277,186,16
79938,307,224,14,271,235,7
79939,183,226,14,298,171,1
79940,268,242,14,335,197,6
79941,323,224,14,287,251,23
79942,176,335,12,53,53,10
79943,225,281,12,270,127,6
79944,211,222,14,261,361,17
79945,302,142,14,254,206,30
79946,80,48,12,436,348,25
79947,184,227,14,269,211,3
79948,77,3,12,273,129,24
79949,235,128,37,273,384,25
79950,233,237,14,314,389,24
79951,206,137,12,313,92,7
79952,315,60,12,252,185,24
79953,210,230,14,300,230,44
79954,213,237,14,297,246,30
79955,213,247,14,293,402,2
79956,209,211,14,304,381,6
79957,219,211,14,302,289,30
79958,189,305,12,213,327,19
79959,241,305,14,291,258,8
79960,182,220,14,270,124,10
79961,176,193,12,257,265,24
79962,65,61,14,247,358,10
79963,318,392,14,63,56,6
79964,196,222,14,296,131,23
79965,319,316,14,290,314,17
79966,256,74,14,282,238,16
79967,214,242,14,322,271,25
79968,193,217,14,315,198,10
79969,171,224,14,300,240,8
79970,310,240,14,223,186,20
79971,339,220,14,334,372,8
79972,278,41,12,288,234,23
79973,225,234,14,191,330,6
79974,218,234,12,53,55,17
79975,300,139,14,214,223,42
79976,251,343,14,266,181,16
79977,212,270,14,279,155,10
79978,311,354,14,341,365,17
79979,299,258,14,287,248,23
79980,261,50,14,269,323,6
79981,243,350,14,288,154,7
79982,211,209,14,323,321,10
79983,257,108,12,267,368,6
79984,306,355,14,247,185,24
79985,224,206,14,192,226,8
79986,241,213,14,212,207,10
79987,342,357,14,287,248,23
79988,190,305,12,346,332,25
79989,180,238,14,263,404,17
79990,214,214,14,273,273,3
79991,347,276,14,324,291,8
79992,303,110,12,299,396,18
79993,129,256,14,267,233,10
79994,314,138,12,274,219,16
79995,292,248,14,259,406,25
79996,278,234,14,348,198,6
79997,316,85,12,340,219,17
79998,221,167,14,300,229,16
79999,309,182,14,294,111,23
80000,251,343,14,273,247,10
80001,321,227,14,336,181,10
80002,205,266,14,282,233,7
80003,243,342,14,248,224,21
80004,214,354,14,324,325,6
80005,204,223,14,307,226,10
80006,224,209,14,335,197,6
80007,160,192,14,208,136,7
80008,302,306,14,376,191,17
80009,238,121,14,286,237,10
80010,234,288,12,158,314,17
80011,345,271,14,337,280,25
80012,296,151,14,265,296,24
80013,197,133,14,273,307,1
80014,180,278,14,300,268,25
80015,316,100,12,280,194,7
80016,205,199,14,268,218,10
80017,217,222,14,280,184,6
80018,266,107,12,289,225,23
80019,89,31,12,215,219,10
80020,213,212,14,194,256,6
80021,267,96,14,202,325,6
80022,99,24,12,267,231,10
80023,238,135,14,375,285,1
80024,221,222,14,246,91,24
80025,311,309,14,292,244,7
80026,221,346,14,463,118,46
80027,219,201,14,285,214,25
80028,208,146,12,168,215,33
80029,317,356,14,407,124,17
80030,288,46,14,239,404,17
80031,251,340,14,350,254,17
80032,282,51,14,292,160,1
80033,253,62,14,274,139,8
80034,204,149,14,291,304,3
80035,297,209,14,247,142,20
80036,252,348,14,270,300,20
80037,200,204,14,69,365,6
80038,226,203,14,304,382,6
80039,255,62,14,292,306,1
80040,319,85,12,226,251,30
80041,322,357,14,267,254,10
80042,303,273,14,232,204,10
80043,313,344,14,220,216,10
80044,270,117,14,300,230,44
80045,213,209,14,286,274,20
80046,314,232,14,254,151,10
80047,267,100,14,119,301,25
80048,200,239,14,138,274,6
80049,194,249,14,299,226,16
80050,85,32,12,291,244,23
80051,165,193,14,228,230,23
80052,243,158,14,240,100,24
80053,86,47,12,208,204,16
80054,325,255,14,335,377,17
80055,283,376,14,247,131,24
80056,61,35,14,58,49,7
80057,277,113,12,297,269,6
80058,180,238,14,245,227,10
80059,308,142,11,248,171,24
80060,253,343,14,222,190,8
80061,352,168,37,267,198,24
80062,248,175,37,390,193,6
80063,330,207,14,389,192,17
80064,288,111,14,229,235,42
80065,214,212,14,248,326,6
80066,198,205,14,287,245,16
80067,217,335,14,208,186,10
80068,91,25,14,290,233,42
80069,248,210,14,209,289,6
80070,296,258,14,268,180,7
80071,213,174,14,347,346,6
80072,208,167,14,292,242,30
80073,199,210,14,206,261,16
80074,204,209,37,207,196,17
80075,309,285,14,255,174,24
80076,162,187,14,304,382,6
80077,220,92,12,96,31,6
80078,319,317,14,288,250,23
80079,298,249,14,315,337,17
80080,274,194,14,265,375,10
80081,209,175,14,152,223,6
80082,271,120,14,248,326,10
80083,250,344,14,380,175,9
80084,247,212,14,277,94,9
80085,243,163,14,254,151,24
80086,168,221,14,262,94,23
80087,215,138,12,193,130,17
80088,149,324,12,338,277,17
80089,244,222,14,292,242,30
80090,274,237,14,308,126,20
80091,321,86,12,255,182,10
80092,320,358,14,447,265,17
80093,241,215,14,317,210,22
80094,182,152,12,276,239,7
80095,296,255,14,285,234,42
80096,223,224,14,275,242,25
80097,211,178,14,263,297,18
80098,276,167,37,207,206,10
80099,267,251,14,320,294,6
80100,190,244,14,214,223,42
80101,243,355,14,268,207,10
80102,322,321,14,266,195,10
80103,297,251,14,291,288,17
80104,186,107,12,186,232,42
80105,242,353,14,321,366,10
80106,282,161,14,301,244,8
80107,235,245,14,232,236,10
80108,251,365,14,272,238,10
80109,171,243,12,53,53,10
80110,194,200,14,289,265,21
80111,317,354,14,321,365,6
80112,314,356,14,294,227,46
80113,309,240,14,50,55,10
80114,174,161,14,307,389,9
80115,319,317,14,302,234,10
80116,230,113,14,214,223,42
80117,271,130,14,323,346,17
80118,252,58,14,269,334,10
80119,237,351,14,203,281,25
80120,211,220,14,297,226,30
80121,235,266,14,334,165,10
80122,178,206,14,155,242,17
80123,240,331,14,285,267,46
80124,181,179,14,191,129,10
80125,215,227,14,232,229,6
80126,314,138,12,315,225,6
80127,272,139,12,307,226,10
80128,189,257,14,203,205,6
80129,285,127,14,249,104,3
80130,182,236,14,286,241,7
80131,247,156,14,231,311,8
80132,276,43,14,297,202,25
80133,201,186,14,237,234,10
80134,229,227,14,320,257,42
80135,169,224,14,295,267,16
80136,296,282,14,324,396,17
80137,325,358,14,259,172,10
80138,239,204,14,331,330,9
80139,202,219,14,226,251,30
80140,63,35,14,215,165,17
80141,324,183,12,230,144,20
80142,323,288,14,262,159,10
80143,214,354,14,197,240,16
80144,176,185,14,204,256,25
80145,216,223,14,248,207,23
80146,213,208,14,281,123,23
80147,310,310,14,267,239,10
80148,202,219,14,333,305,17
80149,240,217,14,249,207,8
80150,238,223,14,297,269,6
80151,248,65,14,278,132,16
80152,304,312,14,296,300,38
80153,318,228,14,245,251,10
80154,97,52,12,304,402,10
80155,218,212,14,209,290,6
80156,196,182,14,294,120,38
80157,224,294,12,330,359,6
80158,205,253,14,273,239,10
80159,202,272,14,348,194,6
80160,188,141,12,244,252,42
80161,77,3,12,274,244,30
80162,304,63,12,316,205,17
80163,222,170,14,257,180,10
80164,320,360,14,268,231,10
80165,196,257,14,280,404,17
80166,246,161,14,186,176,17
80167,240,218,14,186,238,3
80168,217,344,14,71,241,24
80169,198,205,14,281,202,20
80170,217,232,14,277,114,8
80171,297,128,14,251,406,17
80172,247,214,14,306,238,25
80173,198,130,37,207,196,17
80174,218,340,14,253,253,33
80175,185,228,14,212,127,23
80176,312,121,12,203,232,10
80177,207,211,14,195,205,23
80178,204,344,14,319,196,17
80179,207,161,14,268,246,23
80180,60,60,12,242,353,6
80181,221,210,14,303,200,6
80182,221,210,14,218,207,16
80183,295,234,14,305,240,17
80184,276,55,14,309,250,0
80185,218,232,14,286,246,23
80186,295,87,14,237,307,10
80187,250,345,14,301,240,23
80188,208,224,14,302,237,46
80189,319,358,14,296,233,10
80190,282,55,14,252,253,33
80191,187,123,14,245,164,17
80192,290,226,14,300,265,6
80193,221,210,14,206,270,30
80194,318,374,14,207,263,20
80195,185,235,14,290,284,24
80196,292,241,14,269,243,30
80197,246,220,14,26,51,9
80198,309,52,14,266,333,10
80199,244,228,14,211,218,46
80200,210,251,14,227,93,24
80201,187,150,14,362,300,4
80202,306,73,12,239,155,10
80203,308,235,14,321,368,17
80204,310,77,12,209,290,6
80205,211,219,14,294,227,46
80206,214,343,14,226,327,10
80207,296,401,14,340,343,6
80208,214,244,14,302,250,10
80209,205,198,14,278,211,7
80210,287,122,14,354,202,18
80211,262,320,14,287,239,16
80212,250,367,14,272,173,25
80213,209,178,14,282,238,16
80214,291,34,12,289,249,1
80215,262,106,14,224,85,24
80216,240,107,14,266,224,10
80217,323,367,14,191,208,30
80218,245,343,14,269,228,10
80219,271,401,14,290,229,18
80220,200,173,14,258,406,25
80221,205,213,14,227,93,24
80222,298,190,12,268,195,10
80223,297,410,14,461,99,17
80224,174,218,14,368,182,17
80225,300,112,14,226,218,46
80226,205,274,14,226,327,10
80227,182,195,14,253,254,8
80228,188,106,12,268,242,46
80229,192,256,14,373,197,25
80230,274,254,14,294,241,8
80231,306,96,14,315,342,10
80232,321,386,14,301,318,1
80233,65,26,12,230,240,16
80234,283,205,14,291,257,23
80235,274,91,12,259,172,24
80236,181,187,12,486,75,3
80237,303,267,14,267,240,10
80238,199,204,14,299,229,10
80239,300,62,14,190,227,6
80240,148,323,12,296,233,16
80241,273,44,14,251,156,10
80242,318,292,14,192,225,10
80243,109,322,14,271,234,10
